Invoice ID,City,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Customer_type
470-31-3286,West,Male,Vegetarian,14.82,3,2.223,46.683,1/3/2021,11:30,Credit card,44.46,4.761904762,2.223,8.7,Member
152-68-2907,West,Male,Vegetarian,52.2,3,7.83,164.43,15/2/2021,13:30,Credit card,156.6,4.761904762,7.83,9.5,Member
123-35-4896,West,Female,Vegetarian,46.66,9,20.997,440.937,17/2/2021,19:11,Ewallet,419.94,4.761904762,20.997,5.3,Member
258-69-7810,West,Female,Vegetarian,36.85,5,9.2125,193.4625,26/1/2021,18:53,Cash,184.25,4.761904762,9.2125,9.2,Member
334-64-2006,West,Female,Vegetarian,70.32,2,7.032,147.672,24/3/2021,14:22,Ewallet,140.64,4.761904762,7.032,9.6,Member
219-61-4139,West,Male,Vegetarian,83.08,1,4.154,87.234,23/1/2021,17:16,Ewallet,83.08,4.761904762,4.154,6.4,Member
881-41-7302,West,Female,Vegetarian,64.99,1,3.2495,68.2395,26/1/2021,10:06,Credit card,64.99,4.761904762,3.2495,4.5,Member
373-09-4567,West,Male,Vegetarian,77.56,10,38.78,814.38,14/3/2021,20:35,Ewallet,775.6,4.761904762,38.78,6.9,Member
642-30-6693,West,Female,Vegetarian,54.51,6,16.353,343.413,17/3/2021,13:54,Ewallet,327.06,4.761904762,16.353,7.8,Member
484-22-8230,West,Female,Vegetarian,51.89,7,18.1615,381.3915,8/1/2021,20:08,Cash,363.23,4.761904762,18.1615,4.5,Member
830-58-2383,West,Male,Vegetarian,31.75,4,6.35,133.35,8/2/2021,15:26,Cash,127,4.761904762,6.35,8.6,Member
559-98-9873,West,Female,Vegetarian,53.65,7,18.7775,394.3275,10/2/2021,12:56,Ewallet,375.55,4.761904762,18.7775,5.2,Member
544-32-5024,West,Female,Vegetarian,49.79,4,9.958,209.118,28/3/2021,19:16,Credit card,199.16,4.761904762,9.958,6.4,Member
318-12-0304,West,Male,Vegetarian,30.61,1,1.5305,32.1405,23/1/2021,12:20,Ewallet,30.61,4.761904762,1.5305,5.2,Member
349-97-8902,West,Male,Vegetarian,57.89,2,5.789,121.569,17/1/2021,10:37,Ewallet,115.78,4.761904762,5.789,8.9,Member
421-95-9805,West,Female,Vegetarian,28.96,1,1.448,30.408,7/2/2021,10:18,Credit card,28.96,4.761904762,1.448,6.2,Member
277-35-5865,West,Female,Vegetarian,98.97,9,44.5365,935.2665,9/3/2021,11:23,Cash,890.73,4.761904762,44.5365,6.7,Member
789-23-8625,West,Male,Vegetarian,93.22,3,13.983,293.643,24/1/2021,11:45,Cash,279.66,4.761904762,13.983,7.2,Member
284-54-4231,West,Male,Vegetarian,80.93,1,4.0465,84.9765,19/1/2021,16:08,Credit card,80.93,4.761904762,4.0465,9,Member
443-59-0061,West,Male,Vegetarian,67.45,10,33.725,708.225,3/2/2021,11:25,Ewallet,674.5,4.761904762,33.725,4.2,Member
509-29-3912,West,Female,Vegetarian,38.72,9,17.424,365.904,20/3/2021,12:24,Ewallet,348.48,4.761904762,17.424,4.2,Member
327-40-9673,West,Male,Vegetarian,72.6,6,21.78,457.38,13/1/2021,19:51,Cash,435.6,4.761904762,21.78,6.9,Member
840-19-2096,West,Male,Vegetarian,87.91,5,21.9775,461.5275,14/3/2021,18:10,Ewallet,439.55,4.761904762,21.9775,4.4,Member
828-46-6863,West,Male,Vegetarian,98.53,6,29.559,620.739,23/1/2021,11:22,Credit card,591.18,4.761904762,29.559,4,Member
641-96-3695,West,Female,Vegetarian,43.46,6,13.038,273.798,7/2/2021,17:55,Ewallet,260.76,4.761904762,13.038,8.5,Member
420-97-3340,West,Female,Vegetarian,71.68,3,10.752,225.792,28/3/2021,15:30,Credit card,215.04,4.761904762,10.752,9.2,Member
436-54-4512,West,Female,Vegetarian,91.61,1,4.5805,96.1905,20/3/2021,19:44,Cash,91.61,4.761904762,4.5805,9.8,Member
670-79-6321,West,Female,Vegetarian,94.59,7,33.1065,695.2365,17/1/2021,15:27,Credit card,662.13,4.761904762,33.1065,4.9,Member
852-62-7105,West,Female,Vegetarian,83.25,10,41.625,874.125,12/1/2021,11:25,Credit card,832.5,4.761904762,41.625,4.4,Member
598-06-7312,West,Male,Vegetarian,91.35,1,4.5675,95.9175,16/2/2021,15:42,Cash,91.35,4.761904762,4.5675,6.8,Member
135-13-8269,West,Female,Vegetarian,78.88,2,7.888,165.648,26/1/2021,16:04,Cash,157.76,4.761904762,7.888,9.1,Member
816-57-2053,West,Male,Vegetarian,60.87,2,6.087,127.827,9/3/2021,12:37,Ewallet,121.74,4.761904762,6.087,8.7,Member
628-90-8624,West,Male,Vegetarian,82.58,10,41.29,867.09,14/3/2021,14:41,Cash,825.8,4.761904762,41.29,5,Member
856-66-2701,West,Male,Vegetarian,53.3,3,7.995,167.895,25/1/2021,14:19,Ewallet,159.9,4.761904762,7.995,7.5,Member
308-39-1707,West,Female,Vegetarian,12.09,1,0.6045,12.6945,26/1/2021,18:19,Credit card,12.09,4.761904762,0.6045,8.2,Member
149-61-1929,West,Male,Vegetarian,64.19,10,32.095,673.995,19/1/2021,14:08,Credit card,641.9,4.761904762,32.095,6.7,Member
655-07-2265,West,Male,Vegetarian,78.31,3,11.7465,246.6765,5/3/2021,16:38,Ewallet,234.93,4.761904762,11.7465,5.4,Member
589-02-8023,West,Male,Vegetarian,83.77,2,8.377,175.917,15/1/2021,10:54,Credit card,167.54,4.761904762,8.377,7,Member
420-04-7590,West,Male,Vegetarian,99.7,3,14.955,314.055,18/3/2021,11:29,Ewallet,299.1,4.761904762,14.955,4.7,Member
182-88-2763,West,Male,Vegetarian,79.91,3,11.9865,251.7165,20/3/2021,19:28,Credit card,239.73,4.761904762,11.9865,5,Member
188-55-0967,West,Male,Vegetarian,66.47,10,33.235,697.935,15/1/2021,15:01,Credit card,664.7,4.761904762,33.235,5,Member
610-46-4100,West,Male,Vegetarian,28.95,7,10.1325,212.7825,3/3/2021,20:31,Credit card,202.65,4.761904762,10.1325,6,Member
318-81-2368,West,Female,Vegetarian,46.2,1,2.31,48.51,19/3/2021,12:16,Cash,46.2,4.761904762,2.31,6.3,Member
364-33-8584,West,Female,Vegetarian,17.63,5,4.4075,92.5575,8/3/2021,15:27,Cash,88.15,4.761904762,4.4075,8.5,Member
665-63-9737,West,Male,Vegetarian,52.42,3,7.863,165.123,27/2/2021,17:36,Ewallet,157.26,4.761904762,7.863,7.5,Member
695-09-5146,West,Female,Vegetarian,98.79,3,14.8185,311.1885,23/2/2021,20:00,Ewallet,296.37,4.761904762,14.8185,6.4,Member
155-45-3814,West,Female,Vegetarian,88.55,8,35.42,743.82,19/3/2021,15:29,Ewallet,708.4,4.761904762,35.42,4.7,Member
794-32-2436,West,Male,Vegetarian,55.67,2,5.567,116.907,27/3/2021,15:08,Ewallet,111.34,4.761904762,5.567,6,Member
131-15-8856,West,Female,Vegetarian,72.52,8,29.008,609.168,30/3/2021,19:26,Credit card,580.16,4.761904762,29.008,4,Member
273-84-2164,West,Male,Vegetarian,12.05,5,3.0125,63.2625,16/2/2021,15:53,Ewallet,60.25,4.761904762,3.0125,5.5,Member
706-36-6154,North,Male,Vegetarian,19.36,9,8.712,182.952,18/1/2021,18:43,Ewallet,174.24,4.761904762,8.712,8.7,Member
778-89-7974,North,Male,Vegetarian,70.21,6,21.063,442.323,30/3/2021,14:58,Cash,421.26,4.761904762,21.063,7.4,Member
574-31-8277,North,Male,Vegetarian,33.63,1,1.6815,35.3115,20/3/2021,19:55,Cash,33.63,4.761904762,1.6815,5.6,Member
859-71-0933,North,Female,Vegetarian,15.49,2,1.549,32.529,16/1/2021,15:10,Cash,30.98,4.761904762,1.549,6.3,Member
740-11-5257,North,Male,Vegetarian,24.74,10,12.37,259.77,24/2/2021,16:44,Cash,247.4,4.761904762,12.37,7.1,Member
369-82-2676,North,Male,Vegetarian,75.66,5,18.915,397.215,15/1/2021,18:22,Ewallet,378.3,4.761904762,18.915,7.8,Member
563-47-4072,North,Female,Vegetarian,55.81,6,16.743,351.603,22/1/2021,11:52,Cash,334.86,4.761904762,16.743,9.9,Member
742-04-5161,North,Male,Vegetarian,72.78,10,36.39,764.19,3/2/2021,17:24,Cash,727.8,4.761904762,36.39,7.3,Member
149-15-7606,North,Male,Vegetarian,37.32,9,16.794,352.674,6/3/2021,15:31,Ewallet,335.88,4.761904762,16.794,5.1,Member
133-77-3154,North,Male,Vegetarian,60.18,4,12.036,252.756,16/2/2021,18:04,Credit card,240.72,4.761904762,12.036,9.4,Member
169-52-4504,North,Female,Vegetarian,15.69,3,2.3535,49.4235,14/3/2021,14:13,Credit card,47.07,4.761904762,2.3535,5.8,Member
250-81-7186,North,Female,Vegetarian,99.69,1,4.9845,104.6745,27/2/2021,10:23,Credit card,99.69,4.761904762,4.9845,8,Member
562-12-5430,North,Female,Vegetarian,88.15,3,13.2225,277.6725,18/1/2021,10:11,Ewallet,264.45,4.761904762,13.2225,7.9,Member
816-72-8853,North,Female,Vegetarian,27.93,5,6.9825,146.6325,29/1/2021,15:48,Cash,139.65,4.761904762,6.9825,5.9,Member
491-38-3499,North,Male,Vegetarian,55.45,1,2.7725,58.2225,26/2/2021,17:46,Credit card,55.45,4.761904762,2.7725,4.9,Member
322-02-2271,North,Female,Vegetarian,42.97,3,6.4455,135.3555,3/2/2021,11:46,Cash,128.91,4.761904762,6.4455,9.3,Member
842-29-4695,North,Male,Vegetarian,17.14,7,5.999,125.979,16/1/2021,12:07,Credit card,119.98,4.761904762,5.999,7.9,Member
725-67-2480,North,Female,Vegetarian,58.75,6,17.625,370.125,24/3/2021,18:14,Credit card,352.5,4.761904762,17.625,5.9,Member
641-51-2661,North,Female,Vegetarian,87.1,10,43.55,914.55,12/2/2021,14:45,Credit card,871,4.761904762,43.55,9.9,Member
714-02-3114,North,Female,Vegetarian,98.8,2,9.88,207.48,21/2/2021,11:39,Cash,197.6,4.761904762,9.88,7.7,Member
518-17-2983,North,Female,Vegetarian,48.63,4,9.726,204.246,4/2/2021,15:44,Ewallet,194.52,4.761904762,9.726,7.6,Member
779-42-2410,North,Male,Vegetarian,57.74,3,8.661,181.881,20/2/2021,13:06,Ewallet,173.22,4.761904762,8.661,7.7,Member
190-14-3147,North,Female,Vegetarian,17.97,4,3.594,75.474,23/2/2021,20:43,Ewallet,71.88,4.761904762,3.594,6.4,Member
408-66-6712,North,Female,Vegetarian,47.71,6,14.313,300.573,16/2/2021,14:19,Ewallet,286.26,4.761904762,14.313,4.4,Member
679-22-6530,North,Female,Vegetarian,40.62,2,4.062,85.302,17/1/2021,10:01,Credit card,81.24,4.761904762,4.062,4.1,Member
588-47-8641,North,Male,Vegetarian,56.04,10,28.02,588.42,14/1/2021,19:30,Ewallet,560.4,4.761904762,28.02,4.4,Member
642-61-4706,North,Male,Vegetarian,93.4,2,9.34,196.14,30/3/2021,16:34,Cash,186.8,4.761904762,9.34,5.5,Member
576-31-4774,North,Female,Vegetarian,73.41,3,11.0115,231.2415,2/3/2021,13:10,Ewallet,220.23,4.761904762,11.0115,4,Member
556-41-6224,North,Male,Vegetarian,33.64,8,13.456,282.576,15/2/2021,17:10,Credit card,269.12,4.761904762,13.456,9.3,Member
811-03-8790,North,Female,Vegetarian,45.48,10,22.74,477.54,1/3/2021,10:22,Credit card,454.8,4.761904762,22.74,4.8,Member
242-11-3142,North,Male,Vegetarian,83.77,2,8.377,175.917,24/2/2021,19:57,Cash,167.54,4.761904762,8.377,4.6,Member
752-23-3760,North,Female,Vegetarian,64.08,7,22.428,470.988,19/2/2021,19:29,Credit card,448.56,4.761904762,22.428,7.3,Member
274-05-5470,North,Female,Vegetarian,73.47,4,14.694,308.574,23/2/2021,18:30,Cash,293.88,4.761904762,14.694,6,Member
648-94-3045,North,Male,Vegetarian,58.95,10,29.475,618.975,7/2/2021,14:27,Ewallet,589.5,4.761904762,29.475,8.1,Member
130-67-4723,North,Male,Vegetarian,48.5,6,14.55,305.55,11/1/2021,13:57,Ewallet,291,4.761904762,14.55,9.4,Member
528-87-5606,North,Female,Vegetarian,39.48,1,1.974,41.454,12/2/2021,19:43,Cash,39.48,4.761904762,1.974,6.5,Member
320-85-2052,North,Female,Vegetarian,34.81,1,1.7405,36.5505,14/1/2021,10:11,Credit card,34.81,4.761904762,1.7405,7,Member
370-96-0655,North,Female,Vegetarian,49.32,6,14.796,310.716,9/1/2021,13:46,Ewallet,295.92,4.761904762,14.796,7.1,Member
105-10-6182,North,Male,Vegetarian,21.48,2,2.148,45.108,27/2/2021,12:22,Ewallet,42.96,4.761904762,2.148,6.6,Member
510-79-0415,North,Female,Vegetarian,23.08,6,6.924,145.404,24/1/2021,19:20,Ewallet,138.48,4.761904762,6.924,4.9,Member
241-96-5076,North,Female,Vegetarian,49.1,2,4.91,103.11,8/1/2021,12:58,Credit card,98.2,4.761904762,4.91,6.4,Member
767-97-4650,North,Female,Vegetarian,64.83,2,6.483,136.143,8/1/2021,11:59,Credit card,129.66,4.761904762,6.483,8,Member
648-83-1321,North,Male,Vegetarian,63.56,10,31.78,667.38,16/1/2021,17:59,Cash,635.6,4.761904762,31.78,4.3,Member
173-57-2300,North,Male,Vegetarian,72.88,2,7.288,153.048,13/3/2021,12:51,Cash,145.76,4.761904762,7.288,6.1,Member
305-03-2383,North,Female,Vegetarian,67.1,3,10.065,211.365,15/2/2021,10:36,Cash,201.3,4.761904762,10.065,7.5,Member
394-55-6384,North,Female,Vegetarian,70.19,9,31.5855,663.2955,25/1/2021,13:38,Cash,631.71,4.761904762,31.5855,6.7,Member
266-20-6657,South,Male,Vegetarian,55.04,7,19.264,404.544,12/3/2021,19:39,Ewallet,385.28,4.761904762,19.264,5.2,Member
689-05-1884,South,Male,Vegetarian,48.63,10,24.315,510.615,4/3/2021,12:44,Cash,486.3,4.761904762,24.315,8.8,Member
196-01-2849,South,Female,Vegetarian,73.38,7,25.683,539.343,10/2/2021,13:56,Cash,513.66,4.761904762,25.683,9.5,Member
372-62-5264,South,Female,Vegetarian,52.6,9,23.67,497.07,16/1/2021,14:42,Cash,473.4,4.761904762,23.67,7.6,Member
800-09-8606,South,Female,Vegetarian,87.37,5,21.8425,458.6925,29/1/2021,19:45,Cash,436.85,4.761904762,21.8425,6.6,Member
182-52-7000,South,Female,Vegetarian,27.04,4,5.408,113.568,1/1/2021,20:26,Ewallet,108.16,4.761904762,5.408,6.9,Member
826-58-8051,South,Male,Vegetarian,62.19,4,12.438,261.198,6/1/2021,19:46,Ewallet,248.76,4.761904762,12.438,4.3,Member
868-06-0466,South,Male,Vegetarian,69.58,9,31.311,657.531,19/2/2021,19:38,Credit card,626.22,4.761904762,31.311,7.8,Member
751-41-9720,South,Male,Vegetarian,97.5,10,48.75,1023.75,12/1/2021,16:18,Ewallet,975,4.761904762,48.75,8,Member
626-43-7888,South,Female,Vegetarian,60.41,8,24.164,507.444,7/2/2021,12:23,Ewallet,483.28,4.761904762,24.164,9.6,Member
176-64-7711,South,Male,Vegetarian,32.32,3,4.848,101.808,27/3/2021,19:11,Credit card,96.96,4.761904762,4.848,4.3,Member
191-29-0321,South,Female,Vegetarian,19.77,10,9.885,207.585,27/2/2021,18:57,Credit card,197.7,4.761904762,9.885,5,Member
729-06-2010,South,Male,Vegetarian,80.47,9,36.2115,760.4415,6/1/2021,11:18,Cash,724.23,4.761904762,36.2115,9.2,Member
640-48-5028,South,Female,Vegetarian,88.39,9,39.7755,835.2855,2/3/2021,12:40,Cash,795.51,4.761904762,39.7755,6.3,Member
186-79-9562,South,Male,Vegetarian,71.77,7,25.1195,527.5095,29/3/2021,14:06,Cash,502.39,4.761904762,25.1195,8.9,Member
834-45-5519,South,Female,Vegetarian,43,4,8.6,180.6,31/1/2021,20:48,Ewallet,172,4.761904762,8.6,7.6,Member
162-65-8559,South,Male,Vegetarian,68.98,1,3.449,72.429,21/1/2021,20:13,Cash,68.98,4.761904762,3.449,4.8,Member
760-27-5490,South,Male,Vegetarian,15.62,8,6.248,131.208,20/1/2021,20:37,Ewallet,124.96,4.761904762,6.248,9.1,Member
445-30-9252,South,Male,Vegetarian,25.7,3,3.855,80.955,17/1/2021,17:59,Ewallet,77.1,4.761904762,3.855,6.1,Member
786-94-2700,South,Male,Vegetarian,80.62,6,24.186,507.906,28/2/2021,20:18,Cash,483.72,4.761904762,24.186,9.1,Member
728-88-7867,South,Female,Vegetarian,75.53,4,15.106,317.226,19/3/2021,15:52,Ewallet,302.12,4.761904762,15.106,8.3,Member
183-21-3799,South,Female,Vegetarian,77.63,9,34.9335,733.6035,19/2/2021,15:14,Ewallet,698.67,4.761904762,34.9335,7.2,Member
268-20-3585,South,Female,Vegetarian,13.85,9,6.2325,130.8825,4/2/2021,12:50,Ewallet,124.65,4.761904762,6.2325,6,Member
735-32-9839,South,Male,Vegetarian,98.7,8,39.48,829.08,31/1/2021,10:36,Ewallet,789.6,4.761904762,39.48,8.5,Member
258-92-7466,South,Female,Vegetarian,35.68,5,8.92,187.32,6/2/2021,18:33,Credit card,178.4,4.761904762,8.92,6.6,Member
857-16-3520,South,Female,Vegetarian,71.46,7,25.011,525.231,28/3/2021,16:06,Ewallet,500.22,4.761904762,25.011,4.5,Member
482-17-1179,South,Male,Vegetarian,11.94,3,1.791,37.611,19/1/2021,12:47,Credit card,35.82,4.761904762,1.791,8.1,Member
788-21-5741,South,Male,Vegetarian,45.38,3,6.807,142.947,17/2/2021,13:34,Credit card,136.14,4.761904762,6.807,7.2,Member
821-14-9046,South,Female,Vegetarian,17.48,6,5.244,110.124,18/1/2021,15:04,Credit card,104.88,4.761904762,5.244,6.1,Member
418-05-0656,South,Female,Vegetarian,25.56,7,8.946,187.866,2/2/2021,20:42,Cash,178.92,4.761904762,8.946,7.1,Member
678-79-0726,South,Female,Vegetarian,90.63,9,40.7835,856.4535,18/1/2021,15:28,Cash,815.67,4.761904762,40.7835,5.1,Member
776-68-1096,South,Male,Vegetarian,44.12,3,6.618,138.978,18/3/2021,13:45,Credit card,132.36,4.761904762,6.618,7.9,Member
592-46-1692,South,Female,Vegetarian,36.77,7,12.8695,270.2595,11/1/2021,20:10,Cash,257.39,4.761904762,12.8695,7.4,Member
434-35-9162,South,Male,Vegetarian,23.34,4,4.668,98.028,4/2/2021,18:53,Ewallet,93.36,4.761904762,4.668,7.4,Member
149-14-0304,South,Female,Vegetarian,28.5,8,11.4,239.4,6/2/2021,14:24,Cash,228,4.761904762,11.4,6.6,Member
442-44-6497,South,Male,Vegetarian,55.57,3,8.3355,175.0455,8/1/2021,11:42,Credit card,166.71,4.761904762,8.3355,5.9,Member
174-64-0215,South,Male,Vegetarian,69.74,10,34.87,732.27,5/3/2021,17:49,Credit card,697.4,4.761904762,34.87,8.9,Member
210-74-9613,South,Male,Vegetarian,97.26,4,19.452,408.492,16/3/2021,15:33,Ewallet,389.04,4.761904762,19.452,6.8,Member
299-29-0180,South,Female,Vegetarian,52.18,7,18.263,383.523,9/3/2021,10:54,Cash,365.26,4.761904762,18.263,9.3,Member
247-11-2470,South,Female,Vegetarian,22.32,4,4.464,93.744,1/3/2021,16:23,Credit card,89.28,4.761904762,4.464,4.4,Member
635-28-5728,South,Male,Vegetarian,56,3,8.4,176.4,28/2/2021,19:33,Ewallet,168,4.761904762,8.4,4.8,Member
756-49-0168,South,Male,Vegetarian,19.7,1,0.985,20.685,8/2/2021,11:39,Ewallet,19.7,4.761904762,0.985,9.5,Member
438-23-1242,South,Male,Vegetarian,75.88,7,26.558,557.718,24/1/2021,10:38,Ewallet,531.16,4.761904762,26.558,8.9,Member
238-45-6950,South,Male,Vegetarian,53.72,1,2.686,56.406,1/3/2021,20:03,Ewallet,53.72,4.761904762,2.686,6.4,Member
607-65-2441,South,Male,Vegetarian,81.95,10,40.975,860.475,10/3/2021,12:39,Credit card,819.5,4.761904762,40.975,6,Member
386-27-7606,South,Female,Vegetarian,81.2,7,28.42,596.82,23/3/2021,15:59,Credit card,568.4,4.761904762,28.42,8.1,Member
137-63-5492,South,Male,Vegetarian,58.76,10,29.38,616.98,29/1/2021,14:26,Ewallet,587.6,4.761904762,29.38,9,Member
197-77-7132,South,Male,Vegetarian,91.56,8,36.624,769.104,12/1/2021,18:22,Ewallet,732.48,4.761904762,36.624,6,Member
805-86-0265,South,Male,Vegetarian,93.96,9,42.282,887.922,20/3/2021,11:32,Cash,845.64,4.761904762,42.282,9.8,Member
733-29-1227,South,Male,Vegetarian,55.61,7,19.4635,408.7335,23/3/2021,12:41,Cash,389.27,4.761904762,19.4635,8.5,Member
451-73-2711,South,Male,Vegetarian,84.83,1,4.2415,89.0715,14/1/2021,15:20,Ewallet,84.83,4.761904762,4.2415,8.8,Member
373-14-0504,South,Female,Vegetarian,71.63,2,7.163,150.423,12/2/2021,14:33,Ewallet,143.26,4.761904762,7.163,8.8,Member
546-80-2899,South,Male,Vegetarian,37.69,2,3.769,79.149,20/2/2021,15:29,Ewallet,75.38,4.761904762,3.769,9.5,Member
345-68-9016,South,Female,Vegetarian,31.67,8,12.668,266.028,2/1/2021,16:19,Credit card,253.36,4.761904762,12.668,5.6,Member
390-17-5806,South,Female,Vegetarian,38.42,1,1.921,40.341,2/2/2021,16:33,Cash,38.42,4.761904762,1.921,8.6,Member
457-13-1708,South,Male,Vegetarian,65.23,10,32.615,684.915,8/1/2021,19:07,Credit card,652.3,4.761904762,32.615,5.2,Member
664-14-2882,South,Female,Vegetarian,10.53,5,2.6325,55.2825,30/1/2021,14:43,Credit card,52.65,4.761904762,2.6325,5.8,Member
487-79-6868,South,Female,Vegetarian,12.29,9,5.5305,116.1405,26/3/2021,19:28,Credit card,110.61,4.761904762,5.5305,8,Member
314-23-4520,South,Male,Vegetarian,81.23,7,28.4305,597.0405,15/1/2021,20:44,Cash,568.61,4.761904762,28.4305,9,Member
210-30-7976,South,Female,Vegetarian,22.32,4,4.464,93.744,14/3/2021,11:16,Ewallet,89.28,4.761904762,4.464,4.1,Member
585-86-8361,South,Female,Vegetarian,27.28,5,6.82,143.22,3/2/2021,10:31,Credit card,136.4,4.761904762,6.82,8.6,Member
807-14-7833,South,Female,Vegetarian,17.42,10,8.71,182.91,22/2/2021,12:30,Ewallet,174.2,4.761904762,8.71,7,Member
775-72-1988,South,Male,Vegetarian,73.28,5,18.32,384.72,24/1/2021,15:05,Ewallet,366.4,4.761904762,18.32,8.4,Member
288-38-3758,South,Female,Vegetarian,84.87,3,12.7305,267.3405,25/1/2021,18:30,Ewallet,254.61,4.761904762,12.7305,7.4,Member
652-43-6591,South,Female,Vegetarian,97.29,8,38.916,817.236,9/3/2021,13:18,Credit card,778.32,4.761904762,38.916,6.2,Member
785-96-0615,South,Female,Vegetarian,35.74,8,14.296,300.216,17/2/2021,15:28,Ewallet,285.92,4.761904762,14.296,4.9,Member
406-46-7107,South,Female,Vegetarian,96.52,6,28.956,608.076,11/1/2021,11:52,Cash,579.12,4.761904762,28.956,4.5,Member
250-17-5703,South,Male,Vegetarian,18.85,10,9.425,197.925,27/2/2021,18:24,Ewallet,188.5,4.761904762,9.425,5.6,Member
156-95-3964,South,Female,Vegetarian,55.39,4,11.078,232.638,25/3/2021,15:19,Ewallet,221.56,4.761904762,11.078,8,Member
842-40-8179,South,Female,Vegetarian,77.2,10,38.6,810.6,11/2/2021,10:38,Credit card,772,4.761904762,38.6,5.6,Member
525-09-8450,South,Male,Vegetarian,72.13,10,36.065,757.365,31/1/2021,15:12,Credit card,721.3,4.761904762,36.065,4.2,Member
410-67-1709,South,Female,Vegetarian,63.88,8,25.552,536.592,20/1/2021,17:48,Ewallet,511.04,4.761904762,25.552,9.9,Member
587-73-4862,South,Female,Vegetarian,10.69,5,2.6725,56.1225,26/3/2021,11:07,Ewallet,53.45,4.761904762,2.6725,7.6,Member
787-87-2010,South,Male,Vegetarian,55.5,4,11.1,233.1,20/1/2021,15:48,Credit card,222,4.761904762,11.1,6.6,Member
593-14-4239,South,Female,Vegetarian,95.46,8,38.184,801.864,5/3/2021,19:40,Ewallet,763.68,4.761904762,38.184,4.7,Member
801-88-0346,South,Female,Vegetarian,76.06,3,11.409,239.589,5/1/2021,20:30,Credit card,228.18,4.761904762,11.409,9.8,Member
388-76-2555,South,Male,Vegetarian,13.69,6,4.107,86.247,13/2/2021,13:59,Cash,82.14,4.761904762,4.107,6.3,Member
711-31-1234,South,Female,Vegetarian,95.64,4,19.128,401.688,16/3/2021,18:51,Cash,382.56,4.761904762,19.128,7.9,Member
886-54-6089,South,Female,Vegetarian,11.43,6,3.429,72.009,15/1/2021,17:24,Cash,68.58,4.761904762,3.429,7.7,Member
707-32-7409,East,Female,Vegetarian,95.54,4,19.108,401.268,26/2/2021,11:58,Ewallet,382.16,4.761904762,19.108,4.5,Member
759-98-4285,East,Female,Vegetarian,85.87,7,30.0545,631.1445,27/2/2021,19:01,Credit card,601.09,4.761904762,30.0545,8,Member
201-63-8275,East,Female,Low Carb,67.99,7,23.7965,499.7265,17/2/2021,16:50,Ewallet,475.93,4.761904762,23.7965,5.7,Member
471-06-8611,East,Female,Low Carb,52.42,1,2.621,55.041,6/2/2021,10:22,Credit card,52.42,4.761904762,2.621,6.3,Member
200-16-5952,East,Male,Low Carb,65.65,2,6.565,137.865,17/1/2021,16:46,Cash,131.3,4.761904762,6.565,6,Member
120-54-2248,East,Female,Low Carb,28.86,5,7.215,151.515,22/1/2021,18:08,Credit card,144.3,4.761904762,7.215,8,Member
102-77-2261,East,Male,Low Carb,65.31,7,22.8585,480.0285,5/3/2021,18:02,Credit card,457.17,4.761904762,22.8585,4.2,Member
875-31-8302,East,Male,Low Carb,93.38,1,4.669,98.049,3/1/2021,13:07,Cash,93.38,4.761904762,4.669,9.6,Member
102-06-2002,East,Male,Low Carb,25.25,5,6.3125,132.5625,20/3/2021,17:52,Cash,126.25,4.761904762,6.3125,6.1,Member
457-94-0464,East,Male,Low Carb,87.87,9,39.5415,830.3715,31/1/2021,20:32,Ewallet,790.83,4.761904762,39.5415,5.6,Member
629-42-4133,East,Male,Low Carb,21.8,8,8.72,183.12,19/2/2021,19:24,Cash,174.4,4.761904762,8.72,8.3,Member
534-53-3526,East,Female,Low Carb,94.76,4,18.952,397.992,11/2/2021,16:06,Ewallet,379.04,4.761904762,18.952,7.8,Member
307-04-2070,East,Female,Low Carb,30.62,1,1.531,32.151,5/2/2021,14:14,Credit card,30.62,4.761904762,1.531,4.1,Member
468-99-7231,East,Female,Low Carb,44.01,8,17.604,369.684,3/3/2021,17:36,Cash,352.08,4.761904762,17.604,8.8,Member
516-77-6464,East,Female,Low Carb,10.16,5,2.54,53.34,24/2/2021,13:08,Ewallet,50.8,4.761904762,2.54,4.1,Member
404-91-5964,East,Male,Low Carb,74.58,7,26.103,548.163,4/2/2021,16:09,Credit card,522.06,4.761904762,26.103,9,Member
886-77-9084,East,Male,Low Carb,71.89,8,28.756,603.876,19/2/2021,11:33,Ewallet,575.12,4.761904762,28.756,5.5,Member
790-38-4466,East,Female,Low Carb,10.99,5,2.7475,57.6975,23/1/2021,10:18,Credit card,54.95,4.761904762,2.7475,9.3,Member
704-10-4056,East,Male,Low Carb,60.47,3,9.0705,190.4805,14/1/2021,10:55,Credit card,181.41,4.761904762,9.0705,5.6,Member
497-37-6538,East,Male,Low Carb,58.91,7,20.6185,432.9885,17/1/2021,15:15,Ewallet,412.37,4.761904762,20.6185,9.7,Member
651-96-5970,East,Male,Low Carb,46.41,1,2.3205,48.7305,3/3/2021,20:06,Credit card,46.41,4.761904762,2.3205,4,Member
400-80-4065,East,Male,Low Carb,68.55,4,13.71,287.91,15/2/2021,20:21,Credit card,274.2,4.761904762,13.71,9.2,Member
